"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000212907",2817.06020019144,0.00312601224991437,0.107314662650456,0.0291294048055334,0.97676138410043,0.99461429275013
"ENSG00000198886",108988.321465341,-0.094349544082116,0.093631007261373,-1.00767413319326,0.313610926803002,0.826012303831829
"ENSG00000210176",19.8925164888751,0.151896121064829,0.221843493555545,0.684699463709071,0.493533587532655,0.892723550136589
"ENSG00000210184",17.8449817944121,0.0746016683555356,0.221960195724681,0.336103814073364,0.736792582354646,0.952390240359165
"ENSG00000210191",11.4080237268127,0.184323280963115,0.22941310360301,0.803455766337038,0.421711353634249,0.868235771840109
"ENSG00000198786",56696.5636510788,-0.0324295703793605,0.115944451998191,-0.279699199232633,0.779708292737845,0.960616004642686
"ENSG00000198695",6446.62013255095,0.0016164529770891,0.126555668667881,0.0127726635567084,0.989809166038889,0.99762247822126
"ENSG00000198727",59609.9680999765,-0.126131584700732,0.136030351063961,-0.927231192996227,0.353806510510541,0.840147016903645
"ENSG00000210195",7.75388207344278,-0.0903097079107099,0.256005571581554,-0.352764618960414,0.724264910612725,0.950574446085141
"ENSG00000210196",153.878156281411,0.201860267526664,0.134869184314887,1.49671156203754,0.134468326482903,0.710180099555308
"ENSG00000230724",178.863958959529,0.0705670800992902,0.142332423196273,0.495790618290675,0.620042144672678,0.925651037145505
"ENSG00000255229",2.84458265142753,0.257409577265758,0.598002328780105,0.430449121813389,0.666868969323229,0.937907133176021
"ENSG00000177951",549.037272728648,-0.0203921257890554,0.101435676753403,-0.201035044490608,0.840671171874689,0.968940544459788
"ENSG00000188076",10.761460420493,0.369728336022241,0.409158871288494,0.903630257014639,0.366191491810018,0.844249603328272
"ENSG00000177947",55.2261468426542,0.385266067688323,0.263855756161303,1.46013895354551,0.144251888774705,0.721380684324674
"ENSG00000177963",1745.5346964778,-0.0896999847316138,0.0820756917597043,-1.09289343541851,0.274440590874869,0.808069768242449
"ENSG00000142082",783.007869466988,-0.00288106177180564,0.0760154810208081,-0.0379009871820319,0.969766625958691,0.993999687228737
"ENSG00000185627",1580.98478024412,0.0141324347953229,0.112224654511424,0.12592985789842,0.89978744762672,0.982553096714686
"ENSG00000174885",24.8715787735066,0.189187643330979,0.255592500723105,0.740192465724706,0.45918321856964,0.881127558390298
"ENSG00000255026",20.6589404648329,0.0623721057642728,0.246231103965184,0.253307176712703,0.800030850706928,0.963443887974867
"ENSG00000142102",955.534603888527,0.00238220751655593,0.178829767895297,0.0133210904682865,0.989371621920078,0.997547754820223
"ENSG00000206013",13.019472408783,-0.0386227308336417,0.266376668542853,-0.144992919405884,0.884716462210494,0.979105526030884
"ENSG00000185201",284.125184677608,-1.01555279347306,0.450400193303609,-2.25477876913008,0.0241472185495299,0.494130825693947
"ENSG00000254910",63.8549022297513,-0.131896015882457,0.180194053073499,-0.731966530708193,0.464188996401718,0.881873333064199
"ENSG00000185885",599.705739432202,-0.968517171862521,0.47774638453226,-2.02726216925902,0.0426356082027289,0.555974871426104
"ENSG00000251661",36.5261892688128,-0.0257330205939298,0.181855588283855,-0.141502501170124,0.887472984276938,0.980084998373556
"ENSG00000142089",2341.46497877681,-0.433797363125351,0.345482535270262,-1.25562747415293,0.209251065459246,0.768187583322069
"ENSG00000255328",16.3147035695521,-0.203037534585454,0.275861499862419,-0.736012581265291,0.461723041213266,0.88137699557874
"ENSG00000182272",3670.93397589055,-0.0166979727363551,0.133462483782871,-0.125113606933322,0.900433611167162,0.982593458070958
"ENSG00000184363",4.80759035351244,-1.50695724343582,0.636292844885521,-2.36833913118566,0.0178681490023886,0.461038536705169
"ENSG00000185187",21.2326754838831,-0.355162222570394,0.258262256425573,-1.37519987429037,0.169069487284151,0.739157725344953
"ENSG00000174915",804.334598666303,-0.129103775077458,0.0672251798978115,-1.92046752829383,0.0547988709485398,0.602102327365238
"ENSG00000023191",1195.53642304827,0.0389809789053555,0.11062773818359,0.352361709146266,0.72456701451328,0.950574446085141
"ENSG00000254739",12.3311228437758,-0.0182414468674341,0.183368612080851,-0.0994796582710187,0.920757438124951,0.985536115441596
"ENSG00000174775",435.842816918735,-0.00630729832371521,0.138340184590203,-0.0455926695659611,0.963634911937125,0.993029291515904
"ENSG00000161328",95.5788776712422,0.028779018393935,0.188303076795691,0.152833500565475,0.878529578443193,0.978372948966272
"ENSG00000185522",102.142549142796,-0.0282949385023072,0.343224455736863,-0.0824385850989589,0.934297953984465,0.987967060851934
"ENSG00000254815",35.2941444258405,0.0667485831941999,0.339319030016381,0.196713350238498,0.84405186224461,0.969930970751174
"ENSG00000099849",119.794441167739,0.0819895757106657,0.18505854515701,0.443046689041583,0.657731964353069,0.935664534590004
"ENSG00000247095",49.7852952204085,0.263660883320984,0.205029850450732,1.28596339870199,0.198455835756147,0.760527596107749
"ENSG00000070047",1741.03579517032,0.0275052526867764,0.0887757744019065,0.309828361082544,0.756691483107663,0.954789856140784
"ENSG00000185507",430.389283414629,-0.0299494382687428,0.145575193521207,-0.205731742780612,0.837000461763222,0.96861766139365
"ENSG00000099834",359.170976749095,0.232917453433023,0.21106104781622,1.10355489960343,0.269786264338834,0.80606936325351
"ENSG00000070031",29.5255195380697,0.318088070894843,0.192841314048043,1.64948093444124,0.0990491459386119,0.669690649999138
"ENSG00000069696",205.927818063353,-0.204761665618388,0.201010061705776,-1.01866376180762,0.30836262216975,0.824311288023308
"ENSG00000177030",2407.51931716738,-0.0271031737057363,0.0935111267133271,-0.289839024064219,0.77193939175822,0.958720752475872
"ENSG00000255158",53.3653348390988,0.13379827405157,0.131297701934853,1.01904505623379,0.308181576676615,0.824311288023308
"ENSG00000177106",117.885489693769,-0.286944155859445,0.177876129260022,-1.61316842823798,0.106707920602495,0.680068688501333
"ENSG00000177042",427.98355149922,-0.0548943797068401,0.115662414442906,-0.474608626935912,0.635065956131728,0.930353574212719
"ENSG00000177156",1329.54785067893,0.0526355065956213,0.15564085049783,0.338185678292444,0.735223267777702,0.952390240359165
"ENSG00000177225",1095.78134302049,0.00870767567075281,0.0976680581055974,0.0891558185925862,0.92895807714734,0.987585360767708
"ENSG00000255284",110.230698081767,0.0484455048559915,0.0998308309589812,0.485275985290526,0.62748058798842,0.928456554891849
"ENSG00000177236",83.1837300198801,-0.0908093259415521,0.134165052709574,-0.676847838595689,0.498502502094681,0.89313155298505
"ENSG00000255142",43.1089831414999,0.21394702234733,0.130949653183832,1.63381129423065,0.102298480098545,0.675062173294103
"ENSG00000184524",255.7291318129,0.0547964414027814,0.212716975144485,0.25760257903988,0.796713639089163,0.962889972808205
"ENSG00000177542",681.726599217118,0.0432364333244844,0.0930500915409648,0.464657611921314,0.642176667961189,0.932434296159551
"ENSG00000177595",570.663946801008,0.0100951005374138,0.139714853652682,0.0722550271033408,0.942398954272791,0.989467085877037
"ENSG00000177600",4042.05782633044,-0.0147134704210597,0.124156331974899,-0.118507612032501,0.905665464069763,0.983234294664724
"ENSG00000177666",628.701872724559,-0.208957179461159,0.1096172811144,-1.90624304249149,0.0566186801991001,0.602694952937049
"ENSG00000255108",8.89265061614162,-0.0976455729926764,0.181771447207365,-0.537188730644162,0.591137254777311,0.918552750394648
"ENSG00000177685",319.593868178781,-0.178662745711893,0.181546369744802,-0.984116322254403,0.32505832240113,0.83066260159886
"ENSG00000177697",1606.90099201074,-0.231163818376505,0.137795649376625,-1.67758430271397,0.0934282793240439,0.660767731492784
"ENSG00000177700",249.323475750672,-0.257565993065718,0.184207731575067,-1.3982366042044,0.162042028119011,0.734422659436405
"ENSG00000214063",523.681903104224,0.106339742232383,0.0899842301987591,1.18175975943226,0.237301038947624,0.786945492794382
"ENSG00000250397",64.6314716103996,0.245986893127846,0.160124220238956,1.53622539276542,0.124483110247674,0.700059997643573
"ENSG00000177830",1146.62525648115,-0.11442150220371,0.0836207752458354,-1.36833821340838,0.171206234640462,0.741150059659335
"ENSG00000183020",2245.14846901986,-0.0580880384300553,0.0620602334579422,-0.93599452005641,0.349276009183142,0.839286515174245
"ENSG00000222561",10.2165201078633,0.0429481756092704,0.191067257880046,0.224780405003947,0.822150110558875,0.965873241438563
"ENSG00000184956",75.3030080907967,0.250783450735598,0.2119153809934,1.18341316029066,0.236645444159399,0.786945492794382
"ENSG00000254872",5.8345010590066,-0.446976885743373,0.395055921730504,-1.13142687188546,0.257875466553827,0.799370654233595
"ENSG00000215182",14.3072258343069,0.130782962547081,0.363565626414694,0.359723122993773,0.719054198378892,0.950383443371948
"ENSG00000117983",129.526491022895,0.168471312440937,0.151055618701562,1.11529325349878,0.264724775520306,0.805303626292392
"ENSG00000078902",1527.11827258349,-0.213349492853454,0.100444920999711,-2.12404460803019,0.0336664136519901,0.537037965762308
"ENSG00000255153",15.3651945985411,-0.129199962239761,0.252863254869106,-0.510947952112064,0.609387502552527,0.922531397196818
"ENSG00000174672",1145.75859387617,0.273223744872806,0.17950690500915,1.52207930307127,0.127989211246808,0.704514054815895
"ENSG00000182208",210.27057670633,-0.0102801626095504,0.0724228222914205,-0.141946451191646,0.887122303017655,0.979981750205162
"ENSG00000184545",1205.81937602865,0.238954862588148,0.22595155457164,1.05754909737691,0.29026105967844,0.815573530588146
"ENSG00000233930",207.852470911245,0.126038143543436,0.246746656223649,0.510799803622045,0.609491246691829,0.922531397196818
"ENSG00000205869",31.4701650477572,0.300211390799203,0.297092823719544,1.01049694516554,0.312257262272282,0.825600209082864
"ENSG00000244242",165.797151087554,-0.144065966798434,0.280693189118202,-0.51325066793041,0.607775987360268,0.922158673992756
"ENSG00000250644",21.1979441874698,-0.169745032010909,0.275532764942834,-0.616061149918508,0.537854161766207,0.903938758819814
"ENSG00000117984",2814.51021439903,-0.29526650359216,0.141662800408016,-2.08429102588495,0.0371337031508974,0.54775076139243
"ENSG00000235027",40.8698311945093,-0.0321346590734685,0.186156230346699,-0.172621990752717,0.862948565266967,0.97511445192419
"ENSG00000229512",12.7650906989569,-0.252999788203798,0.232397201881154,-1.08865247152665,0.276307168389587,0.808619520781022
"ENSG00000149043",2.05174183026297,-0.64812715641876,0.911576777559269,-0.710995686127622,0.477086909029414,0.886605946482284
"ENSG00000130592",20.2611861634573,-0.0279257679523513,0.482603745992237,-0.0578647973296099,0.953856323778411,0.9916109427902
"ENSG00000130595",2.21305987069581,-0.823022586217592,0.691974268908579,-1.18938322304341,0.234288899646344,0.786193042063798
"ENSG00000214026",368.332631462772,0.0918484013064071,0.0941656412234166,0.975391874500045,0.329365912668419,0.83066260159886
"ENSG00000226416",89.6368764062685,0.218141248284635,0.227962766560148,0.956916129665757,0.33860958924768,0.834531959250972
"ENSG00000232987",39.9143402785666,0.276596361348481,0.344165523771,0.803672483861348,0.421586149463682,0.868235771840109
"ENSG00000130600",221.629796015303,0.977645958894253,0.449649143944825,2.17424178842475,0.0296869815644579,0.521978547011006
"ENSG00000167244",432.297037706893,-1.56516457853017,0.707554148898401,-2.21207745155194,0.0269613138263747,0.506213077598268
"ENSG00000099869",3.63245923530293,-0.880946512777114,1.11218072656395,-0.792089353588041,0.428308577394298,0.870009052444459
"ENSG00000180176",125.317867730018,-1.26105633962963,0.529828949647204,-2.38011973575495,0.0173070134307787,0.456109795131183
"ENSG00000110665",12.8882075820613,0.564396589538191,0.47585170411314,1.18607663828813,0.235592035429857,0.786945492794382
"ENSG00000064201",115.717929456149,0.243053062724861,0.177270343546617,1.37108699550156,0.170347838383235,0.740372270548026
"ENSG00000207308",8.30620883532503,0.364104432501604,0.286622561383224,1.27032718828712,0.203968107382623,0.764953065939423
"ENSG00000238184",107.036416382447,0.180663102268198,0.152073372762671,1.18799957537698,0.234833576988448,0.786827797930325
"ENSG00000236264",21.7135697672152,0.245691451769369,0.159379854055383,1.54154647226614,0.123183841634058,0.699533723981404
"ENSG00000199550",20.2047749449546,0.382201593356642,0.226205897814227,1.68961816225732,0.0911010289666679,0.658392549402892
"ENSG00000110651",5152.3400953126,-0.103207418002669,0.104989645306537,-0.983024732594681,0.325595266221099,0.83066260159886
"ENSG00000184281",524.841364787456,0.0181921689277427,0.110466187764189,0.164685405515916,0.869191604836766,0.9767475205024
"ENSG00000070985",15.5051091071506,0.428094583848305,0.261974780717573,1.63410608714211,0.102236576936176,0.675062173294103
"ENSG00000053918",52.4856093561615,0.265442513158714,0.27460828388359,0.966622380813675,0.333732842102709,0.831910097956263
"ENSG00000269821",6426.87371928839,0.503113555273907,0.20842818820952,2.41384603299511,0.0157851311267879,0.437629176128686
"ENSG00000237941",3.76823619521113,0.218130673270657,0.443091398247315,0.49229272816735,0.622512420065166,0.926253452207824
"ENSG00000129757",285.724874931666,-0.0584778626841889,0.29177359691045,-0.200422050875758,0.841150515239347,0.969178935663902
"ENSG00000254827",7.91589583266529,-0.0722398310736132,0.241367178175667,-0.299294343247602,0.764715470329746,0.956633209650212
"ENSG00000110628",146.541710100739,-0.153458177841145,0.191794393258224,-0.800118164218363,0.423642338050974,0.869060816083349
"ENSG00000181649",9.44413540260975,0.172069604395409,0.310954674799335,0.553359117390495,0.580017527574603,0.917268390501565
"ENSG00000205531",3734.79314442796,0.0588461259443507,0.0637175322276153,0.923546846323824,0.355722299156435,0.841176430712363
"ENSG00000207008",18.9876365700672,0.0670057054815655,0.243385215655094,0.275307213304692,0.783080223109513,0.961207419877847
"ENSG00000183562",143.600484769455,0.0724485225634613,0.142056745747584,0.509997059148412,0.610053522109439,0.922531397196818
"ENSG00000110619",2071.95673322281,0.065003081573734,0.126785302231655,0.512702027991888,0.608159770881945,0.922158673992756
"ENSG00000247473",59.7545441289689,-0.0140432259041981,0.188323107446184,-0.074569850161437,0.940556963397641,0.989272393886506
"ENSG00000201616",19.9421162881225,-0.144443418500969,0.214359687366401,-0.673836672723237,0.500415156842876,0.894350049025326
"ENSG00000236710",11.3265645103958,0.244054595327712,0.254781954251816,0.957895923376498,0.338115242324441,0.834455092426158
"ENSG00000021762",1238.14365409858,-0.0582189725943102,0.126148989013324,-0.461509624846546,0.644433017657553,0.933455463652385
"ENSG00000005801",1720.27395867051,0.211696753806759,0.109386322303789,1.93531283754867,0.0529519179462287,0.594935066687398
"ENSG00000223756",214.310771471968,-0.20739406911407,0.394038645697701,-0.526329260793315,0.598659455955418,0.92078543921481
"ENSG00000189398",54.6622742665614,-0.279546846147457,0.380563858185577,-0.734559628127218,0.462607732884552,0.88166628910756
"ENSG00000166492",56.7052386133997,-0.0676183883407971,0.41406025266659,-0.163305673281431,0.870277767235823,0.9767475205024
"ENSG00000254757",5.51214737202826,-0.237863857841392,0.476063948370377,-0.499646861846246,0.617323754799513,0.924433277836126
"ENSG00000255367",38.6221216193802,-0.123328714726826,0.444367158708723,-0.277537870001924,0.781367131374287,0.960945004361211
"ENSG00000237226",7.21852309875144,-0.242761779954615,0.568272562551313,-0.427192505766447,0.669239119396973,0.938311398401114
"ENSG00000223688",4.94943559173251,-0.300822808916841,0.571300446898681,-0.526557979343208,0.598500579099491,0.92078543921481
"ENSG00000182048",5.29796545849344,0.737431853062558,0.479519645830299,1.53785535060962,0.124083986434645,0.700059997643573
"ENSG00000167311",15.216389641555,-0.27664498736999,0.382896016333987,-0.722506831015662,0.469982927070907,0.884244085647663
"ENSG00000129749",22.035530147477,-0.0588882764457186,0.254721157380098,-0.231187220768807,0.817169357464202,0.965643649284634
"ENSG00000110713",2680.33755968703,0.0351027900346379,0.0856918156720556,0.409639937715605,0.682070095522455,0.941934299558091
"ENSG00000251934",5.26576698199549,0.0137582256480999,0.261526659049857,0.0526073544398279,0.958044757091484,0.992253537742877
"ENSG00000148985",462.227579285924,-0.0597025100273127,0.084153647907125,-0.70944648879871,0.478047447298913,0.887134296577134
"ENSG00000250404",78.3913510941176,0.0560083353561245,0.134016012516321,0.417922711655845,0.67600362656676,0.940272467539024
"ENSG00000177105",222.202348732956,-0.137936856021892,0.124843165247588,-1.10488111822811,0.269211105070815,0.806068288015067
"ENSG00000228661",6.74016116853369,0.0556434347657693,0.229349351810946,0.242614310118637,0.80830419451154,0.964543671609464
"ENSG00000167323",2174.98757276566,-0.193019531118484,0.11205596750954,-1.7225279064415,0.0849739320340126,0.65104104757341
"ENSG00000229368",11.136982981501,-0.138294893700161,0.182991665304079,-0.755744221849419,0.449802564859697,0.878168717147395
"ENSG00000230593",11.6053174255611,0.439546776124254,0.229596788791106,1.91442911043572,0.0555653489498458,0.602694952937049
"ENSG00000255141",15.9936660955674,0.0121032477512181,0.210459631324345,0.0575086427504258,0.954140021585202,0.9916109427902
"ENSG00000167325",1906.33138439873,0.11223917898593,0.129216425533519,0.868613866406752,0.385058367470165,0.851525528525686
"ENSG00000231548",4.79034720178543,0.184302418839883,0.258680358303584,0.71247163893127,0.476172767662236,0.88621456602762
"ENSG00000175800",2.54279124614084,-0.162731600790559,0.534081968614813,-0.304694055132806,0.760599177775913,0.95542938424517
"ENSG00000132109",145.295044939667,0.0379631013843843,0.134545086282628,0.282158958259081,0.777821626776076,0.960452969600642
"ENSG00000232268",6.18611182551771,0.528817792208966,0.225636838379619,2.34366779824873,0.0190951707028134,0.469350872646652
"ENSG00000167333",295.902571248867,-0.00836387974713023,0.114317049615843,-0.0731638874099418,0.941675703013657,0.989467085877037
"ENSG00000205494",3.11720249994486,0.181639042435268,0.710624481112445,0.255604819793039,0.798255996355635,0.963052907974212
"ENSG00000196565",5.25861276111091,-0.734509285310744,0.3098451753103,-2.37056873509538,0.0177607411962593,0.459862533149446
"ENSG00000167355",4.209851481427,-0.623365375671331,0.497727344494546,-1.2524234052368,0.210415622193452,0.770047148497879
"ENSG00000167360",3.29626046967708,0.0542760878583315,0.53871306542527,0.100751385740914,0.91974781894469,0.985406693962966
"ENSG00000167359",3.50213046102979,-0.0356794652840759,0.493928418984899,-0.072236105299231,0.942414012339629,0.989467085877037
"ENSG00000187918",3.73188244697102,0.0597822513502667,0.493391149960903,0.121166039064551,0.903559522789335,0.983181458984019
"ENSG00000181609",5.42801179667342,-0.0161536911873739,0.437805838247077,-0.0368969295888136,0.970567187915224,0.994009642082148
"ENSG00000175520",8.30555982542273,0.105811510722536,0.424063632694515,0.249518002876612,0.802960116918433,0.963880380758401
"ENSG00000175518",16.0072568971976,0.10470187088784,0.260291770509399,0.402248102899814,0.687501444099385,0.944306883717405
"ENSG00000224295",19.1260016369717,0.0389252185653293,0.275396029110654,0.141342700877103,0.887599217773243,0.980101652609612
"ENSG00000249633",5.26131719390293,0.0866041577164262,0.368304021715402,0.235143122556906,0.81409764989171,0.964857917809098
"ENSG00000181616",8.09807871408322,0.124731749338804,0.388319813321514,0.32120882082195,0.748052148003685,0.953421437442323
"ENSG00000248553",6.31933626788743,0.012553144102994,0.349950131155096,0.0358712370289996,0.971385030627098,0.994009642082148
"ENSG00000231049",9.15250801398084,-0.0410146945385389,0.326256528616939,-0.125713023161277,0.899959092664644,0.982578829236347
"ENSG00000233646",8.74811903101082,0.0461279423650919,0.331807230289425,0.139020305027277,0.889434103759716,0.980737525963248
"ENSG00000229534",8.92643093643902,0.039040191558425,0.292830709316401,0.133320004754837,0.893940307317657,0.981248086176469
"ENSG00000187747",9.68864239394688,-0.0999394511626935,0.318619243199794,-0.313664203577388,0.753776091018953,0.954483382501579
"ENSG00000121236",34.2734368070085,-0.16273621380302,0.359603872673483,-0.452542995694551,0.650877854283229,0.934837842393982
"ENSG00000132256",1381.33644262807,0.0438414898691102,0.127923181704685,0.342717318979133,0.731811132297461,0.951438215159153
"ENSG00000132274",1535.44683334282,0.0245099927750541,0.172545945945848,0.14204907939562,0.887041238953971,0.979964976749253
"ENSG00000232381",4.6507131607863,0.638477509549304,0.390623337058382,1.63450938276603,0.102151937727095,0.675062173294103
"ENSG00000181109",3.22397704889437,0.0555967620868648,0.490311874845804,0.113390608996262,0.909720884629695,0.984081023843118
"ENSG00000181074",3.94998758250925,0.389315596903846,0.519730965094404,0.749071390874567,0.453814177410026,0.879938525326027
"ENSG00000175485",5.80385625502294,0.131170077548911,0.2474724493758,0.530039112958883,0.596084812670177,0.920430954804352
"ENSG00000267940",52.7203079387879,-0.0136401392066738,0.103794853880745,-0.131414407330306,0.895447492100041,0.981292401208123
"ENSG00000180878",46.5751667368343,0.0382149892929587,0.0964538575366714,0.396199698684208,0.691957713575785,0.945210614760991
"ENSG00000051009",730.814384160314,0.070373085333915,0.0596057421570754,1.18064271640918,0.23774468665722,0.786945492794382
"ENSG00000132259",13.7588512272717,-0.136121903589675,0.228964678645067,-0.594510491291482,0.552170727394702,0.907084018921734
"ENSG00000110148",11.3472526496195,2.38914261746053,0.511513326160973,4.67073387000805,3.00125566283582e-06,0.00506135870001679
"ENSG00000166311",1226.53355933053,-0.213534001592675,0.117039116623126,-1.82446696244529,0.0680815065800836,0.62932296424475
"ENSG00000166313",3019.51573841885,-0.0326172374476926,0.0780364140450611,-0.417974580800934,0.675965702261046,0.940272467539024
"ENSG00000110169",41.5634421211668,0.0898416025765713,0.212981236437642,0.421828721061424,0.67315004026258,0.939534291082659
"ENSG00000110171",668.981127430934,0.0982984156419432,0.131815907262336,0.745724986335017,0.455833562214782,0.880836069287622
"ENSG00000132254",1065.61551423879,-0.018711597069256,0.081895333344579,-0.228481847561764,0.819271666484311,0.965782095125264
"ENSG00000132286",958.020754777996,-0.0481839659622367,0.104291813136455,-0.462011010386721,0.644073424710153,0.9332351638967
"ENSG00000254595",287.760209962275,0.135310599941529,0.178464087001246,0.758195120459077,0.448334181947249,0.878168717147395
"ENSG00000179532",1852.60392654263,0.174541746659048,0.173006532502996,1.00887373519278,0.313035192889143,0.825962230409339
"ENSG00000132275",902.201435822012,0.160675630707678,0.0758254122323295,2.11902086618886,0.0340887035639218,0.539555597534501
"ENSG00000166333",305.574805391689,-0.092896650764626,0.115182838871595,-0.806514682870306,0.419946145364335,0.867115340407342
"ENSG00000166337",926.672266854152,-0.0555260460395672,0.101402634247375,-0.547579916948802,0.583980382372013,0.917493631134395
"ENSG00000166340",4661.83828100702,-0.266453694086342,0.1463662722715,-1.82045829241376,0.0686892422231287,0.629794226918891
"ENSG00000166341",6543.71799068869,-0.0178527689918309,0.103552774944045,-0.172402613077995,0.863121017999542,0.975120581987862
"ENSG00000255410",20.0125309291359,0.321987021707935,0.170553758347418,1.8878916819414,0.0590404934622315,0.606815849328907
"ENSG00000158042",504.236069990398,0.0359439256730735,0.0982664250666563,0.365780332892867,0.714528996487291,0.949895603913246
"ENSG00000254838",16.4912206006561,-0.141415695573572,0.361010475869163,-0.391721861347934,0.695263735350832,0.945774857187346
"ENSG00000149054",56.8569786325369,0.0938257628475618,0.286660557886849,0.327306147518895,0.743436343244062,0.953188907218082
"ENSG00000149050",288.672756138679,0.048380228048403,0.197539679996703,0.244913973988469,0.806523041470729,0.964456982489981
"ENSG00000158077",12.1552242865925,0.119001127992952,0.347654620965127,0.342296983318076,0.732127405577989,0.951603228759355
"ENSG00000170743",14.8907264048263,-0.329916430771184,0.488228043852649,-0.675742483303059,0.499204158014692,0.893513659077276
"ENSG00000251364",19.350750252942,-0.0226611681604637,0.508701008457461,-0.044547126472541,0.964468287744773,0.99314428577782
"ENSG00000183801",12.7557766974636,0.294010363827602,0.52913734464653,0.555640925370717,0.578456348328362,0.916923819825933
"ENSG00000166387",51.3908543975622,0.449862891164226,0.372844907819755,1.20656841954699,0.227598394944797,0.782573142565304
"ENSG00000166394",16.9018805771136,0.18288507974301,0.459098392501245,0.398357046616133,0.690367015296196,0.944486011347602
"ENSG00000175390",4508.58911827398,0.0108915198888815,0.0643854580918023,0.16916117725453,0.865669865716926,0.976331734971512
"ENSG00000166402",3614.65054156331,0.158598176918382,0.184361275269162,0.860257538828767,0.38964709342433,0.854549304974221
"ENSG00000254921",11.0328570140534,0.382069260798096,0.288047756840526,1.32640942942536,0.184704117129954,0.750881044631883
"ENSG00000248332",16.0270616947257,0.2001790276706,0.320977398005399,0.623654590368486,0.532854451048628,0.902851658383085
"ENSG00000166405",1046.97291804372,-0.0158379981005557,0.1855874640191,-0.0853398055965985,0.931991246652493,0.987857593825304
"ENSG00000246820",25.2560859965327,0.162125768975213,0.340505071196461,0.476133199442635,0.633979486176919,0.930098413794833
"ENSG00000166407",276.009747962524,0.109960885258822,0.37192400383739,0.295654176993907,0.767494194889794,0.956857395188677
"ENSG00000130413",1582.80581946734,-0.0772623585074942,0.129971764028434,-0.594454950158185,0.552207864911064,0.907084018921734
"ENSG00000252778",19.1504251706414,-0.116003191667962,0.3068577391957,-0.378035737250804,0.705404046000545,0.948157427139837
"ENSG00000166436",631.659353985764,0.0853612663983624,0.120713530750585,0.707139173774427,0.479479993886206,0.887433460433427
"ENSG00000254900",13.6990827568371,0.0457492238435507,0.221433169389233,0.206605107851449,0.836318270846504,0.96861766139365
"ENSG00000166441",9002.84429514123,-0.0954845421855218,0.137142073650665,-0.696245431061108,0.486275140710273,0.888895071062603
"ENSG00000166444",3697.07169376834,-0.0806724469465098,0.146286358574885,-0.551469376450524,0.581311953821964,0.917268390501565
"ENSG00000255159",117.992895487666,-0.0338913791660328,0.183502051912751,-0.184692099149643,0.853470543532292,0.972080100081609
"ENSG00000166452",319.780299268921,-0.00371148829307897,0.0938252566120509,-0.0395574542196591,0.968445947483791,0.993937465402739
"ENSG00000176029",26.4185329646305,-0.0208390722210884,0.177649840604394,-0.117304198811496,0.906618997834413,0.98331818190388
"ENSG00000176009",5.05930453964293,0.089116598985166,0.254720343490514,0.349860548097466,0.726443356163067,0.950631814760396
"ENSG00000175348",1964.54432575455,-0.138809338822571,0.10363323100923,-1.33942884411476,0.180431104548133,0.746388430671369
"ENSG00000254860",155.997158590561,0.140218335504759,0.154583455708134,0.907072072250106,0.364368685559223,0.843880911515794
"ENSG00000175352",369.365759936129,-0.154318933160921,0.218438753404378,-0.706463165330568,0.479900151645478,0.887433460433427
